,input_accessionID,database_accessionID,qstart,qend,nident,input_length,totident
176,"JN596962.1_Gallid_alphaherpesvirus_1_Gallid_herpesvirus_1_strain_SA2,_complete_genome",NC_030884.1,55125,55147,21,152975,71
177,"JN596962.1_Gallid_alphaherpesvirus_1_Gallid_herpesvirus_1_strain_SA2,_complete_genome",NC_030884.1,60660,60687,24,152975,71
178,"JN596962.1_Gallid_alphaherpesvirus_1_Gallid_herpesvirus_1_strain_SA2,_complete_genome",NC_027365.1,7982,8012,26,152975,93
179,"JN596962.1_Gallid_alphaherpesvirus_1_Gallid_herpesvirus_1_strain_SA2,_complete_genome",NC_027365.1,7878,7910,27,152975,93
180,"JN596962.1_Gallid_alphaherpesvirus_1_Gallid_herpesvirus_1_strain_SA2,_complete_genome",NC_027365.1,7951,7968,18,152975,93
181,"JN596962.1_Gallid_alphaherpesvirus_1_Gallid_herpesvirus_1_strain_SA2,_complete_genome",NC_030884.1,90338,90370,28,152975,93
182,"JN596962.1_Gallid_alphaherpesvirus_1_Gallid_herpesvirus_1_strain_SA2,_complete_genome",NC_030884.1,53568,53588,20,152975,93
183,"JN596962.1_Gallid_alphaherpesvirus_1_Gallid_herpesvirus_1_strain_SA2,_complete_genome",NC_030884.1,55125,55147,21,152975,93
184,"JN596962.1_Gallid_alphaherpesvirus_1_Gallid_herpesvirus_1_strain_SA2,_complete_genome",NC_030884.1,60660,60687,24,152975,93
185,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,7818,7907,68,134896,1997
186,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,116117,116170,44,134896,1997
187,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,19227,19282,46,134896,1997
188,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,102248,102281,29,134896,1997
189,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,77913,77962,40,134896,1997
190,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,39356,39404,40,134896,1997
191,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,13671,13709,33,134896,1997
192,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,81654,81693,33,134896,1997
193,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,92886,92918,28,134896,1997
194,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,33106,33127,21,134896,1997
195,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,11600,11651,39,134896,1997
196,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,3802,3828,24,134896,1997
197,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,33818,33839,21,134896,1997
198,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,35628,35669,36,134896,1997
199,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,35764,35787,22,134896,1997
200,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,101833,101870,33,134896,1997
201,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,56559,56587,25,134896,1997
202,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,88391,88434,34,134896,1997
203,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,95719,95773,42,134896,1997
204,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,56350,56397,43,134896,1997
205,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,12666,12686,20,134896,1997
206,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,60448,60480,28,134896,1997
207,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,43113,43138,23,134896,1997
208,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,13346,13366,20,134896,1997
209,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,60938,60981,37,134896,1997
210,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,64110,64140,26,134896,1997
211,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,64206,64231,23,134896,1997
212,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,48406,48485,59,134896,1997
213,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,102365,102390,23,134896,1997
214,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,52146,52171,23,134896,1997
215,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,77191,77216,23,134896,1997
216,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,55889,55923,31,134896,1997
217,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,14488,14515,24,134896,1997
218,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,29686,29723,30,134896,1997
219,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,35925,35952,24,134896,1997
220,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,19928,19945,18,134896,1997
221,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,100905,100934,27,134896,1997
222,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,116487,116514,24,134896,1997
223,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,31232,31267,31,134896,1997
224,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,91814,91846,27,134896,1997
225,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,77061,77083,21,134896,1997
226,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,21901,21950,38,134896,1997
227,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,89659,89686,24,134896,1997
228,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,38220,38252,27,134896,1997
229,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,72189,72263,56,134896,1997
230,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,110244,110266,21,134896,1997
231,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,127796,127818,21,134896,1997
232,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,93175,93192,18,134896,1997
233,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,76983,77010,24,134896,1997
234,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,120799,120816,18,134896,1997
235,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,48593,48629,30,134896,1997
236,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,64295,64334,32,134896,1997
237,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,32621,32645,23,134896,1997
238,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,52224,52257,29,134896,1997
239,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,85046,85088,33,134896,1997
240,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,5089,5111,21,134896,1997
241,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,37321,37343,21,134896,1997
242,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,101906,101953,38,134896,1997
243,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,63964,63996,27,134896,1997
244,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,43625,43677,39,134896,1997
245,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,77618,77635,18,134896,1997
246,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,42784,42807,23,134896,1997
247,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,103938,103955,18,134896,1997
248,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,134107,134124,18,134896,1997
249,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,24766,24789,23,134896,1997
250,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,16158,16193,31,134896,1997
251,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,58984,59006,21,134896,1997
252,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,56999,57016,18,134896,1997
253,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,55693,55720,24,134896,1997
254,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_030884.1,100644,100675,27,134896,1997
255,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,7818,7907,68,134896,27
256,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,116117,116170,44,134896,27
257,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,19227,19282,46,134896,27
258,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,102248,102281,29,134896,27
259,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,77913,77962,40,134896,27
260,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,39356,39404,40,134896,27
261,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,13671,13709,33,134896,27
262,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,81654,81693,33,134896,27
263,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,92886,92918,28,134896,27
264,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,33106,33127,21,134896,27
265,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,11600,11651,39,134896,27
266,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,3802,3828,24,134896,27
267,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,33818,33839,21,134896,27
268,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,35628,35669,36,134896,27
269,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,35764,35787,22,134896,27
270,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,101833,101870,33,134896,27
271,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,56559,56587,25,134896,27
272,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,88391,88434,34,134896,27
273,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,95719,95773,42,134896,27
274,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,56350,56397,43,134896,27
275,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,12666,12686,20,134896,27
276,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,60448,60480,28,134896,27
277,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,43113,43138,23,134896,27
278,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,13346,13366,20,134896,27
279,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,60938,60981,37,134896,27
280,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,64110,64140,26,134896,27
281,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,64206,64231,23,134896,27
282,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,48406,48485,59,134896,27
283,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,102365,102390,23,134896,27
284,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,52146,52171,23,134896,27
285,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,77191,77216,23,134896,27
286,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,55889,55923,31,134896,27
287,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,14488,14515,24,134896,27
288,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,29686,29723,30,134896,27
289,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,35925,35952,24,134896,27
290,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,19928,19945,18,134896,27
291,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,100905,100934,27,134896,27
292,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,116487,116514,24,134896,27
293,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,31232,31267,31,134896,27
294,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,91814,91846,27,134896,27
295,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,77061,77083,21,134896,27
296,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,21901,21950,38,134896,27
297,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,89659,89686,24,134896,27
298,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,38220,38252,27,134896,27
299,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,72189,72263,56,134896,27
300,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,110244,110266,21,134896,27
301,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,127796,127818,21,134896,27
302,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,93175,93192,18,134896,27
303,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,76983,77010,24,134896,27
304,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,120799,120816,18,134896,27
305,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,48593,48629,30,134896,27
306,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,64295,64334,32,134896,27
307,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,32621,32645,23,134896,27
308,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,52224,52257,29,134896,27
309,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,85046,85088,33,134896,27
310,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,5089,5111,21,134896,27
311,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,37321,37343,21,134896,27
312,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,101906,101953,38,134896,27
313,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,63964,63996,27,134896,27
314,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,43625,43677,39,134896,27
315,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,77618,77635,18,134896,27
316,"JX898220.1_Bovine_alphaherpesvirus_1_Bovine_herpesvirus_type_1.1_isolate_NVSL_challenge_97-11,_complete_genome",NC_027365.1,42784,42807,23,134896,27
